CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer
18924,,Devin,V,Anderson,,52 Oak Pass Road,,Burbank,California,United States,91502,332-555-0113,1958-09-25,Bachelors ,Management,M,M,1,2,0,3,92954.0,0
24977,,Lucas,L,Wood,,6973 Katharyn Drive,,San Francisco,California,United States,94109,109-555-0115,1978-01-03,Partial College,Professional,M,S,0,2,0,0,56400.0,0
28295,,Isabel,T,Alexander,,6692 Terry Lynn Lane,,Vancouver,British Columbia,Canada,V7L 4J4,180-555-0187,1950-03-25,High School,Professional,F,S,0,2,0,4,44636.0,0
18721,,Jaime,R,Ortega,,4697 Sand Pointe Lane,,Gold Coast,Queensland,Australia,4217,118-555-0179,1957-11-24,Bachelors ,Management,F,S,0,1,0,2,109568.0,0
25655,,Brandi,,Torres,,1950 Lorie Ln.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0168,1968-08-22,Partial College,Skilled Manual,F,M,1,1,0,1,140521.0,0
25572,,Manuel,,Mehta,,"9069 Gla, rue Lamarck",,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0163,1966-06-17,High School,Skilled Manual,M,M,1,2,0,4,12303.0,0
25732,,Arianna,,Sanders,,1127 A St.,,Cliffside,British Columbia,Canada,V8Y 1L1,1 (11) 500 555-0117,1965-05-12,Partial College,Professional,F,S,1,4,3,3,29167.0,1
28710,,Miguel,J,Williams,,Charlottenstr 123,,Olympia,Washington,United States,98501,1 (11) 500 555-0170,1970-02-20,Graduate Degree,Professional,M,M,1,0,0,1,52129.0,0
14133,,Hailey,A,Butler,,3775 Hilltop Dr,,Fremont,California,United States,94536,1 (11) 500 555-0178,1970-10-26,High School,Skilled Manual,F,S,1,2,0,0,39568.0,0
21406,,Angel,O,Cox,,9518 Oook Pk,,Oxon,England,United Kingdom,OX16 8RS,1 (11) 500 555-0120,1950-11-22,Partial College,Professional,M,S,0,4,4,4,120614.0,1
27980,,Terry,L,Shen,,1065 Chestnut Ave.,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0114,1967-04-20,Partial College,Skilled Manual,M,S,0,1,0,1,138735.0,1
20303,,Dylan,M,Parker,,3426 Sequoia Drive,,Watford,England,United Kingdom,WA3,195-555-0141,1958-10-08,Bachelors ,Skilled Manual,M,M,1,1,1,1,78351.0,0
16688,,Arianna,,Sanchez,,4539 Military Circle,,Langley,British Columbia,Canada,V3A 4R2,313-555-0119,1966-11-06,Partial College,Professional,F,M,0,2,0,3,119665.0,0
19614,,Riley,A,Sanchez,,161-555-01 Hacienda Drive,,Bellingham,Washington,United States,98225,1 (11) 500 555-0159,1965-08-27,Graduate Degree,Professional,F,M,1,0,0,0,98259.0,0
20234,,Jordan,,Edwards,,852 Alexander Pl.,,La Jolla,California,United States,92806,865-555-0197,1957-10-09,Bachelors ,Management,M,S,0,3,2,2,104785.0,1
28634,,Thomas,L,Baker,,6642 C Wharton Way,,Bellingham,Washington,United States,98225,168-555-0153,1972-08-07,Bachelors ,Skilled Manual,M,S,0,1,2,2,41558.0,1
17246,,Lauren,,Turner,,156-555-01 Lori Way,,Walla Walla,Washington,United States,99362,131-555-0124,1968-10-26,Bachelors ,Skilled Manual,F,M,1,1,0,1,171510.0,0
22271,,Kate,,Xie,,8566 Rambling Lane,,North Ryde,New South Wales,Australia,2113,336-555-0177,1965-02-10,Partial College,Skilled Manual,F,S,1,2,4,5,131519.0,1
24704,,Roger,,Zeng,,Kalkweg 4424,,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0132,1968-06-24,Graduate Degree,Clerical,M,S,0,0,0,0,24422.0,0
15056,,Dylan,R,Sharma,,1287 Twinside Way,,Port Orchard,Washington,United States,98366,1 (11) 500 555-0162,1950-03-06,Bachelors ,Professional,M,S,1,1,0,0,65065.0,1
22196,,Miguel,A,White,,6271 Palm Way,,Woodland Hills,California,United States,91364,1 (11) 500 555-0170,1978-11-15,High School,Professional,M,M,1,2,3,4,48495.0,1
20357,,Ethan,S,Anand,,5640 Bris,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0171,1938-04-16,Graduate Degree,Clerical,M,M,1,0,0,1,110647.0,0
15385,,Arianna,,Simmons,,3281 Village Spring Ave.,,Burlingame,California,United States,94010,1 (11) 500 555-0169,1956-02-12,Graduate Degree,Management,F,M,1,2,0,2,120159.0,0
16450,,Sophia,M,Adams,,"857, boulevard Beau Marchais",,Spring Valley,California,United States,91977,1 (11) 500 555-0171,1962-08-27,Partial College,Professional,F,M,1,1,3,4,63698.0,0
25623,,Timothy,F,Rivera,,"98, avenue de Malakoff",,Chula Vista,California,United States,91910,1 (11) 500 555-0119,1972-10-18,Partial College,Professional,M,S,1,2,0,0,14330.0,1
25561,,Curtis,T,Zhou,,1751 Serpham Dr.,,Spring Valley,California,United States,91977,1 (11) 500 555-0110,1963-04-03,Partial College,Skilled Manual,M,M,1,3,4,4,27574.0,1
21266,,Lucas,A,Jackson,,"24, rue Henri Gagnon",,Newport Beach,California,United States,92625,1 (11) 500 555-0126,1980-04-21,Graduate Degree,Management,M,S,1,2,0,3,36535.0,0
17763,,Melory,L,Serrano,,"47, rue Maillard",,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0154,1970-06-28,High School,Skilled Manual,F,M,1,2,0,3,23994.0,0
20594,,Fernando,L,Henderson,,6396 Magnolia Ave.,,Spokane,Washington,United States,99202,1 (11) 500 555-0142,1962-06-04,Partial High School,Skilled Manual,M,S,1,3,1,3,134952.0,0
17988,,Vincent,M,Zhang,,"86, rue de Berri",,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0158,1966-11-28,Partial High School,Professional,M,M,0,4,5,5,56398.0,1
25910,,Randy,,Zhang,,1976-01-1 Norris Court,,Imperial Beach,California,United States,91932,1 (11) 500 555-0135,1950-10-15,Partial College,Professional,M,S,1,1,2,3,91942.0,1
16323,,Alexis,,Jenkins,,"24, rue Saint Denis",,Chula Vista,California,United States,91910,1 (11) 500 555-0160,1971-11-15,High School,Skilled Manual,F,M,1,2,0,0,46913.0,0
16650,,Rebecca,C,Parker,,8056 Houston Ct.,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0154,1965-07-09,Partial College,Manual,F,S,0,1,1,1,51751.0,1
27133,,Morgan,,Jones,,Räuscherweg 124,,Palo Alto,California,United States,94303,1 (11) 500 555-0120,1963-09-24,Partial College,Skilled Manual,F,M,1,2,4,4,100393.0,1
26134,,Joseph,O,Miller,,"5, rue Montcalm",,Berkeley,California,United States,94704,1 (11) 500 555-0149,1974-03-27,Graduate Degree,Professional,M,S,0,0,0,0,83489.0,1
15464,,John,A,Wilson,,3890 Pinecrest Dr.,,Spring Valley,California,United States,91977,1 (11) 500 555-0153,1964-12-23,Bachelors ,Management,M,S,0,2,0,5,98975.0,0
21496,,Oscar,A,Powell,,man Camelback Ct.,,Burbank,California,United States,91502,1 (11) 500 555-0190,1973-09-26,High School,Professional,M,S,1,2,1,2,92655.0,0
21069,,Deanna,D,Alonso,,Höhenstr 9449,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0163,1963-08-13,Partial High School,Clerical,F,S,0,2,0,3,32025.0,0
28355,,Carrie,,Moreno,,6091 Frayne Ln.,,Concord,California,United States,94519,1 (11) 500 555-0171,1964-05-09,Partial High School,Clerical,F,S,1,2,0,3,58307.0,0
26660,,Nichole,,Yuan,,Kampstr 8422,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0136,1970-05-04,Partial High School,Clerical,F,S,1,2,1,2,13165.0,0
21028,,Brandon,,Turner,,1724 Turno View,,Tacoma,Washington,United States,98403,1 (11) 500 555-0117,1969-06-12,Bachelors ,Professional,M,M,0,1,0,0,51330.0,0
26818,,Marshall,,Cai,,"56, rue Mazagran",,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0146,1979-07-19,Bachelors ,Professional,M,S,1,4,0,0,48205.0,1
19603,,Brittany,R,Anderson,,5169 Wiget Meadows Ln.,,Palo Alto,California,United States,94303,1 (11) 500 555-0154,1975-11-07,Bachelors ,Professional,F,S,1,1,0,1,103268.0,1
15056,,Kayla,J,Thompson,,"2, rue Pierre-Demoulin",,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0175,1967-12-15,Partial College,Clerical,F,S,1,2,3,3,67067.0,1
12459,,Blake,M,Miller,,Karl Liebknecht str 299,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0151,1967-04-17,Partial High School,Professional,M,M,0,4,5,5,30153.0,1
24204,,Tammy,C,Fernandez,,5314 Lakehurst Court,,Berkeley,California,United States,94704,1 (11) 500 555-0156,1957-05-17,Partial High School,Skilled Manual,F,S,1,3,1,3,59395.0,0
13509,,Crystal,,Zhou,,1751 Orangewood Ave.,,Paris,Seine (Paris),France,75009,1 (11) 500 555-0188,1944-05-21,Bachelors ,Clerical,F,M,1,0,0,3,54750.0,0
19150,,Alberto,,Romero,,4813 Maureen Court,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0144,1976-02-03,Bachelors ,Professional,M,M,1,0,4,4,58175.0,1
18193,,Dawn,L,Tang,,9215 B.th Rd.,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0155,1958-07-13,Bachelors ,Professional,F,S,0,1,0,2,15285.0,0
14212,,Shawna,M,Xie,,5855 W. Cypson Rd.,,Lynnwood,Washington,United States,98036,1 (11) 500 555-0153,1955-02-03,Bachelors ,Management,F,S,1,2,0,4,129200.0,0
23305,,Richard,C,Campbell,,0610 Relis Valley Road,,Burbank,California,United States,91502,1 (11) 500 555-0141,1972-01-15,Partial College,Skilled Manual,M,S,1,1,0,0,51012.0,0
26177,,Gabrielle,J,Ward,,"13, place de Fontenoy",,Milwaukie,Oregon,United States,97222,1 (11) 500 555-0181,1972-11-08,Graduate Degree,Professional,F,M,1,1,0,0,15542.0,0
17826,,Lucas,A,Parker,,"45, rue de Fontfroide",,Glendale,California,United States,91203,1 (11) 500 555-0195,1959-03-25,Graduate Degree,Professional,M,S,1,1,0,0,146491.0,0
12439,,Blake,,Hill,,4319 Pheasant Circle,,Walla Walla,Washington,United States,99362,1 (11) 500 555-0145,1968-01-04,Graduate Degree,Professional,M,M,1,0,0,3,55511.0,1
13773,,Sergio,,Lopez,,"2, place Beaubernard",,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0191,1971-09-25,Partial High School,Manual,M,M,1,2,0,0,95196.0,0
16411,,Jack,,Wright,,Im Himmelsweg 89,,Saint Ouen,Somme,France,80610,1 (11) 500 555-0151,1961-04-05,Bachelors ,Clerical,M,S,0,0,1,1,14012.0,0
27813,,Faith,,Hill,,3223 Holiday Hills Dr.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0167,1952-03-28,Partial College,Manual,F,M,1,1,0,0,70564.0,0
18119,,Margaret,,Yang,,3841 Green St.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0161,1966-07-19,Bachelors ,Professional,F,M,0,4,5,5,121283.0,1
16392,,Erica,E,Cai,,"6, avenue de Norvege",,Glendale,California,United States,91203,1 (11) 500 555-0119,1961-07-02,High School,Professional,F,M,1,2,0,4,52962.0,0
15716,,Emily,A,Bryant,,1971 Hobby Court,,Port Orchard,Washington,United States,98366,1 (11) 500 555-0188,1943-09-11,Graduate Degree,Management,F,M,1,2,0,5,72851.0,0
16419,,Thomas,,Parker,,"2, avenue de Norvege",,Long Beach,California,United States,90802,1 (11) 500 555-0145,1958-04-25,Graduate Degree,Management,M,S,1,2,0,3,16978.0,0
21670,,Kimberly,J,Richardson,,7217 W. Watson Court,,Torrance,California,United States,90505,1 (11) 500 555-0119,1962-03-27,Partial College,Skilled Manual,F,S,1,1,0,0,20865.0,0
19959,,Francis,,Gill,,6516 Zulu Lane,,Leeds,England,United Kingdom,LE18,1 (11) 500 555-0111,1966-10-16,Graduate Degree,Skilled Manual,M,S,0,0,0,0,146404.0,1
29281,,Abigail,E,Gonzales,,5161 Buskan Ave.,,Walla Walla,Washington,United States,99362,1 (11) 500 555-0186,1966-03-04,Graduate Degree,Professional,F,M,1,0,0,0,96134.0,0
25638,,Justin,I,Gonzales,,3119 Clugustine Drive,,Oakland,California,United States,94611,1 (11) 500 555-0132,1977-07-10,Bachelors ,Management,M,M,1,3,2,2,44021.0,1
11523,,Ebony,R,Schmidt,,6795 Silverado Drive,,Neunkirchen,Saarland,Germany,66578,635-555-0113,1967-07-09,Partial College,Clerical,F,S,0,1,0,0,53717.0,0
17624,,Ashley,W,Perry,,5190 Deercreek Ln.,,Burien,Washington,United States,98168,517-555-0110,1958-03-04,Partial College,Professional,F,M,1,1,2,4,106843.0,1
20820,,Andrea,,Kelly,,5230 E St.,,Oakland,California,United States,94611,1 (11) 500 555-0199,1952-02-16,High School,Professional,F,M,1,2,1,2,33376.0,0
22572,,Emma,,Sanchez,,8387 G Street,,Bellingham,Washington,United States,98225,1 (11) 500 555-0167,1971-10-28,High School,Professional,F,M,0,2,0,4,19899.0,0
29390,,Tonya,J,Chande,,658 Catra Court,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0158,1953-07-06,Bachelors ,Professional,F,M,1,1,3,3,43727.0,1
22994,,Eduardo,,Clark,,9846 Danesta Dr.,,Concord,California,United States,94519,1 (11) 500 555-0182,1970-10-16,High School,Clerical,M,M,1,1,0,1,50746.0,0
16658,,Philip,,Jiménez,,3464 Flora Ave.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0130,1957-11-22,Bachelors ,Management,M,M,1,2,0,2,70406.0,0
27136,,John,R,Baker,,"172, boulevard Beau Marchais",,Bremerton,Washington,United States,98312,1 (11) 500 555-0188,1973-02-07,Partial College,Professional,M,M,1,4,2,3,34005.0,1
25712,,Francis,,Ortega,,"133, rue de Cambrai",,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0118,1971-03-05,Partial College,Manual,M,S,0,1,0,2,13397.0,0
19387,,Bradley,A,Deng,,"73, rue Pierre-Demoulin",,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0137,1944-05-25,High School,Manual,M,S,0,1,0,0,73916.0,1
14118,,Pedro,R,Torres,,"98, place de la République",,Beaverton,Oregon,United States,97005,1 (11) 500 555-0137,1967-08-22,Bachelors ,Professional,M,M,1,2,2,4,59849.0,1
22575,,Zachary,,Bennett,,378 Contrania Blvd,,Melton,Victoria,Australia,3337,1 (11) 500 555-0160,1975-11-19,Bachelors ,Professional,M,S,1,1,0,2,47333.0,0
24598,,Lindsay,,Raji,,8977 Olive Ave.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0149,1967-04-22,Bachelors ,Professional,F,S,0,1,0,0,107320.0,1
12602,,Jimmy,L,Travers,,1645 Haven Court,,Lille,Nord,France,59000,1 (11) 500 555-0156,1977-01-21,Partial College,Professional,M,M,1,2,1,4,22457.0,0
23797,,Dominique,,Gonzalez,,8577 A St.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0111,1979-02-03,Bachelors ,Professional,F,M,1,1,2,2,15527.0,1
15604,,Wyatt,M,Anderson,,Kulmer Straße 242,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0194,1965-04-18,High School,Management,M,S,0,2,5,5,56542.0,1
14997,,Kendra,,Navarro,,2868 Alpine Dr.,,Metz,Moselle,France,57000,1 (11) 500 555-0151,1957-07-14,Partial College,Clerical,F,S,0,2,2,2,66017.0,0
12144,,Timothy,S,Hill,,22 Cook Glen Court,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0112,1963-02-08,Bachelors ,Professional,M,S,0,3,0,0,57700.0,1
21578,,Misty,,Goel,,6267 Arnold Dr.,,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0150,1973-01-10,High School,Manual,F,S,0,1,0,0,155289.0,0
17907,,Mackenzie,T,Roberts,,8831 Willow Pass Road,,Yakima,Washington,United States,98901,1 (11) 500 555-0110,1958-08-25,High School,Professional,F,M,1,2,0,0,62205.0,0
24408,,Cindy,V,Moreno,,8553 Keingwood Ct.,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0190,1960-10-10,Partial College,Professional,F,S,1,2,4,4,139730.0,1
22820,,Chelsea,C,Subram,,"1, rue Saint Denis",,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0170,1958-08-11,Partial College,Skilled Manual,F,M,0,1,0,1,104234.0,0
12485,,yn,J,Chandra,,"54, avenue de Norvege",,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0155,1973-12-12,Bachelors ,Skilled Manual,M,M,1,0,0,1,30755.0,0
14672,,Janet,E,Navarro,,1899 Granty Way,,Paris,Seine (Paris),France,75013,1 (11) 500 555-0139,1968-02-11,Partial College,Manual,F,S,0,1,0,3,11440.0,1
14106,,Nathan,E,Rodriguez,,"34, place Beaubernard",,San Francisco,California,United States,94109,1 (11) 500 555-0183,1966-02-26,Bachelors ,Management,M,M,1,1,0,0,12034.0,0
12639,,Jesse,,King,,Pflugstr 85,,Los Angeles,California,United States,90012,1 (11) 500 555-0143,1945-05-21,Partial College,Professional,M,S,1,1,3,3,132102.0,1
16918,,Stacy,,Ruiz,,Celler Weg 321,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0193,1978-01-06,Partial College,Skilled Manual,F,S,0,1,0,1,115779.0,0
22387,,Wergy,E,Fernandez,,"131, rue Mazagran",,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0110,1941-05-04,High School,Manual,M,M,1,0,1,1,56875.0,0
22690,,Fernando,,Rodriguez,,"94, route de Marseille",,Haney,British Columbia,Canada,V2W 1W2,1 (11) 500 555-0114,1964-02-06,Bachelors ,Professional,M,S,0,0,2,3,63300.0,1
15087,,Donald,G,Madan,,"24305, rue de Berri",,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0123,1976-07-11,Partial High School,Manual,M,S,1,2,4,5,164899.0,1
11971,,Michele,R,Andersen,,417 Revt Drive,,Croix,Nord,France,59170,1 (11) 500 555-0138,1960-06-23,Partial College,Clerical,F,S,0,1,0,0,77519.0,0
11533,,Andre,,Patel,,1945-05-0gangstraße 64,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0150,1972-07-15,Partial College,Management,M,M,1,4,5,5,25202.0,1
26030,,Olivia,,Adams,,"55, impasse Ste-Madeleine",,Berlin,Saarland,Germany,14197,1 (11) 500 555-0193,1958-01-17,Partial High School,Manual,F,S,1,1,3,3,11656.0,1
28552,,Kristen,R,Wu,,"59, place de la République",,Seaford,Victoria,Australia,3198,1 (11) 500 555-0121,1953-02-12,Partial College,Manual,F,M,1,1,0,0,59645.0,0
26120,,Eduardo,L,Nelson,,"119, rue de Linois",,Lake Oswego,Oregon,United States,97034,1 (11) 500 555-0147,1970-03-07,Partial College,Skilled Manual,M,S,0,2,0,0,123081.0,1
28196,,Stanley,,Carlson,,Buergermeister-ulrich-str 6,,Redmond,Washington,United States,98052,1 (11) 500 555-0137,1961-07-23,Partial College,Skilled Manual,M,M,1,1,0,0,113145.0,0
25128,,Madison,,Hayes,,Hüttenstr 5111,,Milwaukie,Oregon,United States,97222,1 (11) 500 555-0181,1977-06-24,Graduate Degree,Management,F,S,0,2,0,3,95426.0,0
11421,,Nina,,Kumar,,"155, rue Maillard",,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0120,1971-02-08,Partial High School,Professional,F,S,1,4,5,5,96137.0,1
15252,,Jessie,,Yang,,"23, place de la République",,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0135,1965-11-29,Partial College,Skilled Manual,M,M,1,2,0,2,98015.0,0
20706,,Richard,C,Davis,,9596 Oak Way,,York,England,United Kingdom,YO15,965-555-0146,1960-03-03,High School,Manual,M,S,0,1,0,0,58005.0,0
15297,,Darryl,,Zhou,,4346 Seal Way,,Newcastle,New South Wales,Australia,2300,121-555-0131,1956-05-05,High School,Professional,M,M,1,2,0,2,72077.0,0
17208,,Gerald,A,Moreno,,8788 Greenway Drive,,Hobart,Tasmania,Australia,7001,908-555-0142,1958-06-14,Partial College,Manual,M,S,0,1,0,0,105576.0,0
16132,,Robin,,Hernandez,,7419 Chelsea Way,,Versailles,Yveline,France,78000,172-555-0168,1959-05-06,Partial College,Clerical,F,M,1,1,0,1,116888.0,0
14118,,Alexandria,,Brooks,,8483 Eastgate Avenue,,Lakewood,California,United States,90712,964-555-0124,1962-10-07,High School,Professional,F,S,0,2,0,2,52630.0,0
28808,,Alejandro,,Sun,,6897 Hale Court,,Hobart,Tasmania,Australia,7001,122-555-0152,1941-09-14,High School,Skilled Manual,M,S,0,2,0,2,80369.0,0
25238,,Paige,,Ward,,4861 Sun View Terrace,,Ingolstadt,Bayern,Germany,85049,503-555-0139,1976-07-07,Partial College,Professional,F,M,1,3,4,4,95497.0,0
27040,,Lucas,,Lopez,,572 Dus Ave.,,Concord,California,United States,94519,475-555-0123,1948-04-14,High School,Professional,M,S,0,2,0,2,50227.0,0
21453,,Donna,M,Raje,,594 Bentley Court,,Newcastle,New South Wales,Australia,2300,409-555-0148,1958-09-21,Bachelors ,Professional,F,S,1,3,0,0,88189.0,1
14674,,Alexandra,M,Price,,9458 Michele Dr.,,Burien,Washington,United States,98168,318-555-0190,1957-12-10,Bachelors ,Management,F,S,0,2,0,4,19040.0,0
21298,,Bridget,L,Martin,,7375 Wilke Drive,,Glendale,California,United States,91203,414-555-0164,1958-10-22,High School,Skilled Manual,F,M,0,2,0,0,92901.0,0
15249,,Olivia,,Henderson,,6935 Oywood Drive,,W. Linn,Oregon,United States,97068,201-555-0198,1957-02-14,High School,Skilled Manual,F,M,1,2,0,0,37055.0,0
22264,,James,T,Harris,,7684 Live Oak Avenue,,San Gabriel,California,United States,91776,885-555-0194,1969-07-21,High School,Skilled Manual,M,S,1,2,0,2,65697.0,0
24991,,Alexandria,W,Simmons,,8678 Blackwood Dr.,,Lake Oswego,Oregon,United States,97034,346-555-0170,1973-09-13,Graduate Degree,Professional,F,M,1,0,0,4,88924.0,0
20080,,Mariah,J,Green,,1899 Limeridge Dr.,,Coronado,California,United States,92118,111-555-0173,1977-11-04,High School,Professional,F,S,1,2,0,4,42843.0,0
13144,,Darren,,Lopez,,4583 Maywood Lane,,Les Ulis,Essonne,France,91940,999-555-0118,1944-09-25,Partial College,Manual,M,M,1,1,0,2,93803.0,0
28866,,Alisha,M,Sharma,,7907 California Street,,Essen,Hamburg,Germany,45001,317-555-0125,1963-05-18,Partial College,Manual,F,M,1,0,0,1,34303.0,0
27284,,Peter,,Jai,,1873 Stragan Terr.,,Hervey Bay,Queensland,Australia,4655,604-555-0154,1967-10-09,Bachelors ,Professional,M,M,1,3,5,5,68362.0,1
13445,,Lindsey,A,Goel,,9170 Trafalgar Circle,,Gold Coast,Queensland,Australia,4217,966-555-0153,1943-01-04,Bachelors ,Professional,F,S,1,2,2,3,140207.0,1
16995,,Briana,A,Gomez,,173 Greenview Rd.,,Sèvres,Hauts de Seine,France,92310,641-555-0136,1953-09-16,High School,Manual,F,M,1,2,1,2,51756.0,0
21458,,Richard,H,Bennett,,6841 Birchs Road,,Shawnee,British Columbia,Canada,V9B 2C3,960-555-0122,1956-11-15,High School,Skilled Manual,M,M,0,2,0,0,49731.0,0
14978,,Dalton,S,James,,6151 Central Ann Avenue,,Yakima,Washington,United States,98901,131-555-0124,1946-12-07,Graduate Degree,Professional,M,M,1,0,0,1,14751.0,0
15474,,Meredith,W,Gutierrez,,4414 Chickpea Ct.,,Leeds,England,United Kingdom,LE18,112-555-0176,1950-05-19,Bachelors ,Clerical,F,S,0,0,0,0,74352.0,0
13240,,Brianna,L,Sharma,, 2917 Canyon Road,,Cliffside,British Columbia,Canada,V8Y 1L1,119-555-0140,1968-05-07,Bachelors ,Management,F,M,1,3,3,3,83903.0,0
28270,,Elizabeth,L,Coleman,,5394 Orchard View Ave,,San Carlos,California,United States,94070,191-555-0143,1952-11-16,Partial College,Skilled Manual,F,S,1,1,0,0,69125.0,0
16125,,Blake,B,Hughes,,4512 Cross Lane,,Beverly Hills,California,United States,90210,941-555-0139,1968-07-15,Graduate Degree,Management,M,M,1,2,0,4,59531.0,0
11771,,Miguel,L,Griffin,,3341 Apple Drive,,Downey,California,United States,90241,300-555-0122,1969-09-14,Bachelors ,Skilled Manual,M,M,1,2,4,4,96410.0,1
13240,,Javier,E,Gutierrez,,2913 Orchiday Hills Drive,,Bellflower,California,United States,90706,831-555-0120,1963-05-26,Graduate Degree,Management,M,S,1,2,0,3,77665.0,0
13868,,Damien,R,Wang,,4500 First Ave.,,Westminster,British Columbia,Canada,V3L 1E7,682-555-0198,1954-09-19,Partial High School,Skilled Manual,M,M,1,2,0,2,72128.0,0
28874,Ms.,Daviis,B.,Vanidp,,6928 Via Cordona Ln.,,Yakima,Washington,United States,98901,487-555-0114,1960-05-27,Bachelors ,Skilled Manual,M,S,0,0,2,2,102817.0,1
21814,,William,,Gonzales,,"34, place de la République",,Lebanon,Oregon,United States,97355,1 (11) 500 555-0116,1953-02-17,High School,Professional,M,S,0,2,0,2,20851.0,0
23938,,Colin,M,Xu,,"70, avenue du Président-Kennedy",,Geelong,Victoria,Australia,3220,1 (11) 500 555-0169,1964-01-05,High School,Manual,M,M,1,0,1,1,43959.0,0
11663,,Neil,,Carlson,,9478 Clark Creek Lane,,Dresden,Hessen,Germany,1071,228-555-0166,1962-12-08,Bachelors ,Management,M,M,1,4,3,3,129125.0,1
14039,,Bruce,D,Diaz,,154-555-014 Clear Hill Circle,,Melbourne,Victoria,Australia,3000,540-555-0117,1968-10-15,Bachelors ,Professional,M,M,1,1,4,4,112124.0,1
26364,,Troy,,Martinez,,9707 Park Highlands,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0140,1974-10-04,Partial College,Clerical,M,S,0,1,0,0,36866.0,0
17095,,Jessie,C,Ye,,3852 Olivewood,,Paris,Seine (Paris),France,75012,1 (11) 500 555-0139,1974-02-05,Partial High School,Manual,M,S,0,2,0,0,59190.0,0
20771,,Neil,C,Romero,,4095 Argonne Drive,,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0151,1959-06-25,High School,Manual,M,S,1,2,5,5,25137.0,0
29414,,Alyssa,,Bell,,7706 Eoto St,,Langford,British Columbia,Canada,V9,1 (11) 500 555-0149,1966-04-14,Bachelors ,Management,F,M,1,0,1,2,21064.0,0
22238,,Jasmine,Q,Griffin,,8841 Hill Dr,,Melton,Victoria,Australia,3337,1 (11) 500 555-0116,1966-01-25,Bachelors ,Professional,F,S,0,1,0,1,59333.0,0
12694,,Jackson,A,Zhang,,Unter Linden 4660,,Metchosin,British Columbia,Canada,V9,1 (11) 500 555-0134,1970-09-06,High School,Clerical,M,M,0,2,0,1,49849.0,0
27335,,Candice,,Xu,,1940-12-1 Toham Drive,,Woodburn,Oregon,United States,97071,1 (11) 500 555-0156,1975-05-05,Bachelors ,Management,F,M,1,2,0,4,138027.0,0
11302,,Carlos,A,Edwards,,7290 Mt. Whitney Dr.,,Langford,British Columbia,Canada,V9,788-555-0163,1965-04-05,Bachelors ,Management,M,M,1,1,4,4,99761.0,1
16869,,Anna,M,Butler,,4456 Atherham Dr.,,Roubaix,Nord,France,59100,377-555-0181,1973-01-15,Partial College,Management,F,M,1,3,5,5,109711.0,1
18692,,Stanley,E,Perez,,9770 Wintere Ct.,# 13,Bendigo,Victoria,Australia,3550,514-555-0124,1957-12-28,High School,Manual,M,M,1,0,1,1,96672.0,1
